0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,7,7,7,0,0,0,0
0,0,0,0,7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,5,0,0,0
5,0,6,6,0,5,5,5,0,0
5,5,6,7,5,5,5,5,0,0
4,6,6,0,1,1,7,7,1,1
4,6,6,0,1,1,7,7,5,0
4,6,5,2,2,7,7,0,5,5
4,0,5,5,2,3,7,0,5,5
4,3,7,7,7,7,3,3,0,5
4,4,4,4,3,3,3,1,1,0
